"","part_id","part_uid","sday_id","wave","wave_bin","hh_size","part_face_mask","part_elevated_risk","area_3_name","part_vacc","holiday","part_age_cat","contact_day","dayofweek","ref_date","day_number","n"
"6971","2051320","be_20513",2021-04-19,20,"8p","2","yes","yes","Vlaams Gewest","No","0","Adult","weekend","Sun",2020-11-12,0.432876712328767,1
"6972","2051321","be_20513",2021-04-28,21,"8p","2","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Tue",2020-11-12,0.457534246575342,1
"6973","2051322","be_20513",2021-05-20,22,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-12,0.517808219178082,1
"6974","2051323","be_20513",2021-05-30,23,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-12,0.545205479452055,1
"6975","2051324","be_20513",2021-06-13,24,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-12,0.583561643835616,1
"6976","2051325","be_20513",2021-06-24,25,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-12,0.613698630136986,1
"6977","2051326","be_20513",2021-07-12,26,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sun",2020-11-12,0.663013698630137,1
"6978","2051328","be_20513",2021-08-07,28,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Fri",2020-11-12,0.734246575342466,1
"6979","2051329","be_20513",2021-08-22,29,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sat",2020-11-12,0.775342465753425,1
"6980","2051330","be_20513",2021-09-05,30,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sat",2020-11-12,0.813698630136986,1
"6981","2051331","be_20513",2021-09-18,31,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Fri",2020-11-12,0.849315068493151,1
"6982","2051332","be_20513",2021-10-03,32,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-12,0.89041095890411,1
"6983","2051333","be_20513",2021-10-16,33,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-12,0.926027397260274,1
"6984","2051334","be_20513",2021-10-31,34,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-12,0.967123287671233,1
"6985","2051335","be_20513",2021-11-10,35,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Tue",2020-11-12,0.994520547945206,1
"6986","2051336","be_20513",2021-11-27,36,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-12,1.04109589041096,1
"6987","2051338","be_20513",2021-12-25,38,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Fri",2020-11-12,1.11780821917808,1
"6988","2051340","be_20513",2022-01-23,40,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-12,1.1972602739726,1
"6989","2051341","be_20513",2022-02-05,41,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-12,1.23287671232877,1
"6990","2051342","be_20513",2022-02-18,42,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Thu",2020-11-12,1.26849315068493,1
"6991","2051343","be_20513",2022-03-06,43,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-12,1.31232876712329,1
"6992","2051412","be_20514",2020-12-23,12,"1","4p","yes","no","Vlaams Gewest","No answer","1","Children","weekday","Tue",2020-12-23,0,3
"6993","2051413","be_20514",2021-01-06,13,"2","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Tue",2020-12-23,0.0383561643835616,3
"6994","2051415","be_20514",2021-02-05,15,"3","4p","yes","no","Vlaams Gewest","No answer","0","Children","weekday","Thu",2020-12-23,0.120547945205479,2
"6995","2051416","be_20514",2021-02-18,16,"4","4p","no","no","Vlaams Gewest","No answer","1","Children","weekday","Wed",2020-12-23,0.156164383561644,3
"6996","2051417","be_20514",2021-03-03,17,"5","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Tue",2020-12-23,0.191780821917808,2
"6997","2051418","be_20514",2021-03-16,18,"6","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Mon",2020-12-23,0.227397260273973,2
"6998","2051419","be_20514",2021-04-01,19,"7","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Wed",2020-12-23,0.271232876712329,3
"6999","2051420","be_20514",2021-04-16,20,"8p","4p","no","no","Vlaams Gewest","No answer","1","Children","weekday","Thu",2020-12-23,0.312328767123288,3
"7000","2051421","be_20514",2021-04-27,21,"8p","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Mon",2020-12-23,0.342465753424658,2
"7001","2051422","be_20514",2021-05-13,22,"8p","4p","no","no","Vlaams Gewest","No answer","1","Children","weekday","Wed",2020-12-23,0.386301369863014,3
"7002","2051423","be_20514",2021-05-26,23,"8p","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Tue",2020-12-23,0.421917808219178,2
"7003","2051424","be_20514",2021-06-10,24,"8p","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Wed",2020-12-23,0.463013698630137,2
"7004","2051425","be_20514",2021-06-22,25,"8p","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Mon",2020-12-23,0.495890410958904,2
"7005","2051426","be_20514",2021-07-08,26,"8p","4p","no","no","Vlaams Gewest","No answer","1","Children","weekday","Wed",2020-12-23,0.53972602739726,3
"7006","2051427","be_20514",2021-07-20,27,"8p","4p","no","no","Vlaams Gewest","No answer","1","Children","weekday","Mon",2020-12-23,0.572602739726027,2
"7007","2051428","be_20514",2021-08-03,28,"8p","4p","no","no","Vlaams Gewest","No answer","1","Children","weekday","Mon",2020-12-23,0.610958904109589,3
"7008","2051430","be_20514",2021-08-31,30,"8p","4p","no","no","Vlaams Gewest","No answer","1","Children","weekday","Mon",2020-12-23,0.687671232876712,3
"7009","2051431","be_20514",2021-09-16,31,"8p","4p","no","no","Vlaams Gewest","No answer","1","Children","weekday","Wed",2020-12-23,0.731506849315068,2
"7010","2051432","be_20514",2021-10-03,32,"8p","4p","no","no","Vlaams Gewest","No answer","0","Children","weekend","Sat",2020-12-23,0.778082191780822,3
"7011","2051433","be_20514",2021-10-12,33,"8p","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Mon",2020-12-23,0.802739726027397,2
"7012","2051434","be_20514",2021-10-27,34,"8p","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Tue",2020-12-23,0.843835616438356,3
"7013","2051436","be_20514",2021-11-24,36,"8p","4p","no","no","Vlaams Gewest","No answer","0","Children","weekday","Tue",2020-12-23,0.920547945205479,3
"7014","2051437","be_20514",2021-12-08,37,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Children","weekday","Tue",2020-12-23,0.958904109589041,3
"7015","2051438","be_20514",2021-12-22,38,"8p","4p","no",NA,"Vlaams Gewest",NA,"0","Elderly","weekday","Tue",2020-12-23,0.997260273972603,3
"7016","2051441","be_20514",2022-02-07,41,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Children","weekend","Sun",2020-12-23,1.12602739726027,3
"7017","2051612","be_20516",2020-12-23,12,"1","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekday","Tue",2020-12-23,0,3
"7018","2051614","be_20516",2021-01-19,14,"2","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Mon",2020-12-23,0.073972602739726,3
"7019","2051615","be_20516",2021-02-04,15,"3","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Wed",2020-12-23,0.117808219178082,3
"7020","2051616","be_20516",2021-02-18,16,"4","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Wed",2020-12-23,0.156164383561644,2
"7021","2051617","be_20516",2021-03-04,17,"5","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Wed",2020-12-23,0.194520547945205,2
"7022","2051618","be_20516",2021-03-16,18,"6","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Mon",2020-12-23,0.227397260273973,3
"7023","2051619","be_20516",2021-03-31,19,"7","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,0.268493150684932,3
"7024","2051620","be_20516",2021-04-13,20,"8p","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Mon",2020-12-23,0.304109589041096,3
"7025","2051622","be_20516",2021-05-14,22,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Thu",2020-12-23,0.389041095890411,2
"7026","2051624","be_20516",2021-06-10,24,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Wed",2020-12-23,0.463013698630137,3
"7027","2051625","be_20516",2021-06-24,25,"8p","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Wed",2020-12-23,0.501369863013699,3
"7028","2051626","be_20516",2021-07-08,26,"8p","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Wed",2020-12-23,0.53972602739726,3
"7029","2051627","be_20516",2021-07-21,27,"8p","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekday","Tue",2020-12-23,0.575342465753425,3
"7030","2051629","be_20516",2021-08-19,29,"8p","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Wed",2020-12-23,0.654794520547945,3
"7031","2051633","be_20516",2021-10-16,33,"8p","4p","no","no","Vlaams Gewest","No answer","0","Teens","weekday","Fri",2020-12-23,0.813698630136986,3
"7032","2051635","be_20516",2021-11-14,35,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekend","Sat",2020-12-23,0.893150684931507,3
"7033","2051713","be_20517",2021-01-05,13,"1","4p","no","no","Waals Gewest","No answer","0","Children","weekday","Mon",2021-01-05,0,4
"7034","2051714","be_20517",2021-01-19,14,"2","4p","no","no","Waals Gewest","No answer","0","Children","weekday","Mon",2021-01-05,0.0383561643835616,4
"7035","2051715","be_20517",2021-02-04,15,"3","4p","no","no","Waals Gewest","No answer","0","Children","weekday","Wed",2021-01-05,0.0821917808219178,4
"7036","2051716","be_20517",2021-02-18,16,"4","4p","no","no","Waals Gewest","No answer","1","Children","weekday","Wed",2021-01-05,0.120547945205479,5
"7037","2051718","be_20517",2021-03-18,18,"5","4p","no","no","Waals Gewest","No answer","0","Children","weekday","Wed",2021-01-05,0.197260273972603,4
"7038","2051720","be_20517",2021-04-16,20,"6","4p","no","no","Waals Gewest","No answer","1","Children","weekday","Thu",2021-01-05,0.276712328767123,4
"7039","2051721","be_20517",2021-04-27,21,"7","4p","yes","no","Waals Gewest","No answer","0","Children","weekday","Mon",2021-01-05,0.306849315068493,4
"7040","2051722","be_20517",2021-05-13,22,"8p","4p","no","no","Waals Gewest","No answer","1","Children","weekday","Wed",2021-01-05,0.350684931506849,4
"7041","2051723","be_20517",2021-05-26,23,"8p","4p","yes","no","Waals Gewest","No answer","0","Children","weekday","Tue",2021-01-05,0.386301369863014,4
"7042","2051724","be_20517",2021-06-10,24,"8p","4p","yes","no","Waals Gewest","No answer","0","Children","weekday","Wed",2021-01-05,0.427397260273973,4
"7043","2051725","be_20517",2021-06-22,25,"8p","4p","yes","no","Waals Gewest","No answer","0","Children","weekday","Mon",2021-01-05,0.46027397260274,3
"7044","2051726","be_20517",2021-07-08,26,"8p","4p","no",NA,"Waals Gewest",NA,"1","Elderly","weekday","Wed",2021-01-05,0.504109589041096,4
"7045","2051809","be_20518",2020-11-12,9,"1","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-12,0,1
"7046","2051810","be_20518",2020-12-01,10,"2","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Mon",2020-11-12,0.0520547945205479,1
"7047","2051811","be_20518",2020-12-10,11,"3","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-12,0.0767123287671233,1
"7048","2051812","be_20518",2020-12-23,12,"4","2","no","yes","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-12,0.112328767123288,1
"7049","2051815","be_20518",2021-02-06,15,"5","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Fri",2020-11-12,0.235616438356164,1
"7050","2051816","be_20518",2021-02-21,16,"6","2","no","yes","Vlaams Gewest","No","1","Adult","weekend","Sat",2020-11-12,0.276712328767123,1
"7051","2051817","be_20518",2021-03-04,17,"7","2","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-12,0.306849315068493,1
"7052","2051819","be_20518",2021-04-05,19,"8p","2","yes","yes","Vlaams Gewest","No","1","Adult","weekend","Sun",2020-11-12,0.394520547945205,1
"7053","2051820","be_20518",2021-04-13,20,"8p","2","yes","yes","Vlaams Gewest","No","1","Adult","weekday","Mon",2020-11-12,0.416438356164384,1
"7054","2051821","be_20518",2021-05-03,21,"8p","2","yes","yes","Vlaams Gewest","No","0","Adult","weekend","Sun",2020-11-12,0.471232876712329,1
"7055","2051822","be_20518",2021-05-19,22,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Tue",2020-11-12,0.515068493150685,1
"7056","2051823","be_20518",2021-05-27,23,"8p","2","yes","no","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-12,0.536986301369863,1
"7057","2051826","be_20518",2021-07-08,26,"8p","2","yes","no","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-12,0.652054794520548,1
"7058","2051827","be_20518",2021-07-24,27,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Fri",2020-11-12,0.695890410958904,1
"7059","2051830","be_20518",2021-09-01,30,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Tue",2020-11-12,0.802739726027397,1
"7060","2051831","be_20518",2021-09-14,31,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Mon",2020-11-12,0.838356164383562,1
"7061","2051832","be_20518",2021-10-01,32,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Thu",2020-11-12,0.884931506849315,1
"7062","2051833","be_20518",2021-10-15,33,"8p","2","no","no","Vlaams Gewest","Yes","0","Adult","weekday","Thu",2020-11-12,0.923287671232877,1
"7063","2051834","be_20518",2021-10-30,34,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-12,0.964383561643836,1
"7064","2051835","be_20518",2021-11-11,35,"8p","2","no","no","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-12,0.997260273972603,1
"7065","2051921","be_20519",2021-04-28,21,"6","4p","no","no","Waals Gewest","No answer","0","Teens","weekday","Tue",2021-04-28,0,2
"7066","2051924","be_20519",2021-06-11,24,"8p","4p",NA,"no","Waals Gewest","No answer","0","Teens","weekday","Thu",2021-04-28,0.120547945205479,3
"7067","2051926","be_20519",2021-07-10,26,"8p","4p","no","no","Waals Gewest","No answer","1","Teens","weekday","Fri",2021-04-28,0.2,3
"7068","2051928","be_20519",2021-08-07,28,"8p","4p","no","no","Waals Gewest","No answer","1","Teens","weekday","Fri",2021-04-28,0.276712328767123,2
"7069","2051929","be_20519",2021-08-20,29,"8p","4p","no","no","Waals Gewest","No answer","1","Teens","weekday","Thu",2021-04-28,0.312328767123288,2
"7070","2051931","be_20519",2021-09-20,31,"8p","4p","no","no","Waals Gewest","No answer","0","Teens","weekend","Sun",2021-04-28,0.397260273972603,1
"7071","2051933","be_20519",2021-10-16,33,"8p","4p","no","no","Waals Gewest","No answer","0","Teens","weekday","Fri",2021-04-28,0.468493150684932,3
"7072","2051941","be_20519",2022-02-01,41,"8p","4p","yes","no","Waals Gewest","No answer","0","Teens","weekday","Mon",2021-04-28,0.764383561643836,3
"7073","2051943","be_20519",2022-03-01,43,"8p","4p","no","no","Waals Gewest","No answer","0","Teens","weekday","Mon",2021-04-28,0.841095890410959,3
"7074","2052009","be_20520",2020-11-12,9,"1","2","no","no","Vlaams Gewest","No","0","Elderly","weekday","Wed",2020-11-12,0,1
"7075","2052010","be_20520",2020-11-29,10,"2","2","no","yes","Vlaams Gewest","No","0","Elderly","weekend","Sat",2020-11-12,0.0465753424657534,1
"7076","2052011","be_20520",2020-12-11,11,"3","2","no","yes","Vlaams Gewest","No","0","Elderly","weekday","Thu",2020-11-12,0.0794520547945206,1
"7077","2052012","be_20520",2020-12-23,12,"4","2","yes","yes","Vlaams Gewest","No","1","Elderly","weekday","Tue",2020-11-12,0.112328767123288,1
"7078","2052014","be_20520",2021-01-21,14,"5","2","no","yes","Vlaams Gewest","No","0","Elderly","weekday","Wed",2020-11-12,0.191780821917808,1
"7079","2052015","be_20520",2021-02-06,15,"6","2","yes","yes","Vlaams Gewest","No","0","Elderly","weekday","Fri",2020-11-12,0.235616438356164,1
"7080","2052017","be_20520",2021-03-02,17,"7","2","no","yes","Vlaams Gewest","No","0","Elderly","weekday","Mon",2020-11-12,0.301369863013699,1
"7081","2052018","be_20520",2021-03-19,18,"8p","2","yes","yes","Vlaams Gewest","No","0","Elderly","weekday","Thu",2020-11-12,0.347945205479452,1
"7082","2052019","be_20520",2021-04-03,19,"8p","2","yes","yes","Vlaams Gewest","No","0","Elderly","weekday","Fri",2020-11-12,0.389041095890411,1
"7083","2052021","be_20520",2021-04-28,21,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Tue",2020-11-12,0.457534246575342,1
"7084","2052022","be_20520",2021-05-16,22,"8p","2","no","yes","Vlaams Gewest","Yes","0","Elderly","weekend","Sat",2020-11-12,0.506849315068493,1
"7085","2052025","be_20520",2021-06-24,25,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Wed",2020-11-12,0.613698630136986,2
"7086","2052026","be_20520",2021-07-08,26,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Wed",2020-11-12,0.652054794520548,1
"7087","2052027","be_20520",2021-07-24,27,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Fri",2020-11-12,0.695890410958904,1
"7088","2052028","be_20520",2021-08-06,28,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Thu",2020-11-12,0.731506849315068,1
"7089","2052029","be_20520",2021-08-19,29,"8p","2","no","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Wed",2020-11-12,0.767123287671233,1
"7090","2052030","be_20520",2021-09-06,30,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekend","Sun",2020-11-12,0.816438356164384,1
"7091","2052031","be_20520",2021-09-17,31,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Thu",2020-11-12,0.846575342465753,1
"7092","2052032","be_20520",2021-09-30,32,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Wed",2020-11-12,0.882191780821918,1
"7093","2052033","be_20520",2021-10-15,33,"8p","2","no","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Thu",2020-11-12,0.923287671232877,1
"7094","2052034","be_20520",2021-11-01,34,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekend","Sun",2020-11-12,0.96986301369863,1
"7095","2052035","be_20520",2021-11-13,35,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Fri",2020-11-12,1.0027397260274,1
"7096","2052036","be_20520",2021-11-25,36,"8p","2","no","no","Vlaams Gewest","Yes","0","Elderly","weekday","Wed",2020-11-12,1.03561643835616,1
"7097","2052037","be_20520",2021-12-12,37,"8p","2","no","yes","Vlaams Gewest","Yes","0","Elderly","weekend","Sat",2020-11-12,1.08219178082192,1
"7098","2052038","be_20520",2021-12-25,38,"8p","2","no","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Fri",2020-11-12,1.11780821917808,3
"7099","2052039","be_20520",2022-01-06,39,"8p","2","no","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Wed",2020-11-12,1.15068493150685,1
"7100","2052040","be_20520",2022-01-21,40,"8p","2","no","no","Vlaams Gewest","Yes","0","Elderly","weekday","Thu",2020-11-12,1.19178082191781,1
"7101","2052041","be_20520",2022-02-03,41,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Wed",2020-11-12,1.22739726027397,2
"7102","2052042","be_20520",2022-02-17,42,"8p","2","no","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Wed",2020-11-12,1.26575342465753,1
"7103","2052043","be_20520",2022-03-05,43,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Fri",2020-11-12,1.30958904109589,1
"7104","2052115","be_20521",2021-02-05,15,"2","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Thu",2021-02-05,0,3
"7105","2052116","be_20521",2021-02-20,16,"3","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekday","Fri",2021-02-05,0.0410958904109589,3
"7106","2052131","be_20521",2021-09-20,31,"7","4p","yes",NA,"Vlaams Gewest",NA,"0","Elderly","weekend","Sun",2021-02-05,0.621917808219178,2
"7107","2052218","be_20522",2021-03-16,18,"2","3","yes","no","Waals Gewest","No answer","0","Teens","weekday","Mon",2021-03-16,0,2
"7108","2052219","be_20522",2021-04-05,19,"3","3","no","no","Waals Gewest","No answer","1","Teens","weekend","Sun",2021-03-16,0.0547945205479452,1
"7109","2052221","be_20522",2021-04-27,21,"4","3","yes","no","Waals Gewest","No answer","0","Teens","weekday","Mon",2021-03-16,0.115068493150685,1
"7110","2052223","be_20522",2021-05-29,23,"6","3","yes","no","Waals Gewest","No answer","0","Teens","weekday","Fri",2021-03-16,0.202739726027397,1
"7111","2052235","be_20522",2021-11-14,35,"8p","3","yes","no","Waals Gewest","No answer","0","Teens","weekend","Sat",2021-03-16,0.665753424657534,1
"7112","2052237","be_20522",2021-12-10,37,"8p","3","yes","no","Waals Gewest","No answer","0","Teens","weekday","Thu",2021-03-16,0.736986301369863,1
"7113","2052240","be_20522",2022-01-21,40,"8p","3","yes",NA,"Waals Gewest",NA,"0","Elderly","weekday","Thu",2021-03-16,0.852054794520548,1
"7114","2052316","be_20523",2021-02-21,16,"1","4p","no",NA,"Vlaams Gewest",NA,"1","Elderly","weekend","Sat",2021-02-21,0,3
"7115","2052338","be_20523",2021-12-26,38,"2","4p","no",NA,"Vlaams Gewest",NA,"0","Elderly","weekend","Sat",2021-02-21,0.843835616438356,4
"7116","2052342","be_20523",2022-02-16,42,"3","4p","yes",NA,"Vlaams Gewest",NA,"0","Elderly","weekday","Tue",2021-02-21,0.986301369863014,5
"7117","2052419","be_20524",2021-04-01,19,"6","4p","yes",NA,"Waals Gewest",NA,"0","Elderly","weekday","Wed",2021-04-01,0,1
"7118","2052512","be_20525",2020-12-23,12,"1","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Tue",2020-12-23,0,2
"7119","2052513","be_20525",2021-01-06,13,"2","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,0.0383561643835616,3
"7120","2052514","be_20525",2021-01-19,14,"3","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Mon",2020-12-23,0.073972602739726,2
"7121","2052515","be_20525",2021-02-04,15,"4","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Wed",2020-12-23,0.117808219178082,3
"7122","2052516","be_20525",2021-02-19,16,"5","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Thu",2020-12-23,0.158904109589041,3
"7123","2052518","be_20525",2021-03-18,18,"6","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Wed",2020-12-23,0.232876712328767,2
"7124","2052519","be_20525",2021-04-01,19,"7","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Wed",2020-12-23,0.271232876712329,2
"7125","2052520","be_20525",2021-04-16,20,"8p","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekday","Thu",2020-12-23,0.312328767123288,2
"7126","2052521","be_20525",2021-04-27,21,"8p","4p","no","no","Vlaams Gewest","No answer","0","Teens","weekday","Mon",2020-12-23,0.342465753424658,2
"7127","2052522","be_20525",2021-05-13,22,"8p","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Wed",2020-12-23,0.386301369863014,2
"7128","2052523","be_20525",2021-05-26,23,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,0.421917808219178,2
"7129","2052525","be_20525",2021-06-22,25,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Mon",2020-12-23,0.495890410958904,1
"7130","2052526","be_20525",2021-07-08,26,"8p","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekday","Wed",2020-12-23,0.53972602739726,2
"7131","2052527","be_20525",2021-07-25,27,"8p","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekend","Sat",2020-12-23,0.586301369863014,3
"7132","2052528","be_20525",2021-08-03,28,"8p","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekday","Mon",2020-12-23,0.610958904109589,3
"7133","2052529","be_20525",2021-08-18,29,"8p","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekday","Tue",2020-12-23,0.652054794520548,3
"7134","2052530","be_20525",2021-08-31,30,"8p","4p","no","no","Vlaams Gewest","No answer","1","Teens","weekday","Mon",2020-12-23,0.687671232876712,3
"7135","2052531","be_20525",2021-09-15,31,"8p","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Tue",2020-12-23,0.728767123287671,3
"7136","2052532","be_20525",2021-09-29,32,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,0.767123287671233,2
"7137","2052533","be_20525",2021-10-12,33,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Mon",2020-12-23,0.802739726027397,3
"7138","2052534","be_20525",2021-10-27,34,"8p","4p","no","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,0.843835616438356,2
"7139","2052535","be_20525",2021-11-12,35,"8p","4p","no","no","Vlaams Gewest","No answer","0","Teens","weekday","Thu",2020-12-23,0.887671232876712,3
"7140","2052536","be_20525",2021-11-24,36,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,0.920547945205479,2
"7141","2052537","be_20525",2021-12-10,37,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Thu",2020-12-23,0.964383561643836,3
"7142","2052538","be_20525",2021-12-26,38,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekend","Sat",2020-12-23,1.00821917808219,3
"7143","2052539","be_20525",2022-01-05,39,"8p","4p","no","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,1.03561643835616,3
"7144","2052540","be_20525",2022-01-19,40,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,1.07397260273973,3
"7145","2052541","be_20525",2022-02-02,41,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,1.11232876712329,3
"7146","2052542","be_20525",2022-02-16,42,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Tue",2020-12-23,1.15068493150685,3
"7147","2052543","be_20525",2022-03-01,43,"8p","4p","yes","no","Vlaams Gewest","No answer","0","Teens","weekday","Mon",2020-12-23,1.18630136986301,3
"7148","2052612","be_20526",2020-12-24,12,"1","4p","yes","no","Waals Gewest","No answer","1","Teens","weekday","Wed",2020-12-24,0,1
"7149","2052613","be_20526",2021-01-06,13,"2","4p","yes","no","Waals Gewest","No answer","0","Teens","weekday","Tue",2020-12-24,0.0356164383561644,3
"7150","2052716","be_20527",2021-02-18,16,"3","4p","yes","no","Vlaams Gewest","No answer","1","Teens","weekday","Wed",2021-02-18,0,4
